ST_ID,LATITUDE,LONGITUDE,NAME,OSM_ID
1349.0,48.8261,44.6262,Новая Спартановка,1288896509.0
1350.0,48.7863,44.8156,Трубная,1255084963.0
1353.0,48.763,44.5608,Краснооктябрьская,1882876849.0
1354.0,48.7764,44.5766,Больница Ильича,5505649023.0
1355.0,48.7835,44.5882,Тракторная-Товарная,1882876852.0
1356.0,48.7969,44.6026,Волгоградский тракторный завод,5505648420.0
1358.0,48.8344,44.6367,Мечётка,1282397682.0
1360.0,48.8544,44.5759,Орловка,1378070761.0
1361.0,48.8608,44.3962,Древний вал,1123461667.0
1362.0,48.7793,44.3779,Гумрак,10611852875.0
1365.0,48.6835,44.3175,Пост №11,3745977568.0
1366.0,48.6719,44.2463,Бирюзовая,4014041695.0
1368.0,48.6817,44.342,Имени Максима Горького,1118240047.0
1370.0,48.7651,44.4097,Бетонная,1666817867.0
1371.0,48.7651,44.4097,Бетонная,1666817867.0
1372.0,48.7864,44.476,Разгуляевка,1695915347.0
1373.0,48.681,44.3342,Имени Максима Горького,1118240047.0
1374.0,48.6954,44.4232,Садовая,1882883793.0
1376.0,48.6246,44.3465,Горнополянский,1805897823.0
1378.0,48.8103,44.7546,Волжский,10608266697.0
1379.0,48.6927,44.4811,Театр юного зрителя,5505648417.0
1380.0,48.6681,44.4599,Ельшанка,10611502625.0
1385.0,48.6112,44.4337,им. Н.Руднева,4370778706.0
1387.0,48.5808,44.4409,Бекетовская,1155494883.0
1388.0,48.5713,44.4485,Волгогрэс,1155494858.0
1391.0,48.529,44.4934,Железнодорожная,10611687680.0
1392.0,48.5195,44.5118,Сарепта,6429297361.0
1393.0,48.5122,44.5267,Красноармейская,1155294380.0
1394.0,48.5088,44.5371,Красноармейская,1155294380.0
1395.0,48.5169,44.5708,Заканальная,1144607522.0
1397.0,48.5195,44.5118,Сарепта,6429297361.0
1398.0,48.5084,44.5299,Красноармейская,1155294380.0
1399.0,48.5245,44.5844,Шпалопропитка,1144607530.0
1400.0,48.5198,44.614,Татьянка,619714115.0
1401.0,48.4999,44.6432,Татьянка-Южная,1882883794.0
1402.0,48.4939,44.6519,Татьянка-Южная,1882883794.0
1403.0,48.4808,44.6707,Южная,9487965741.0
1404.0,48.4523,44.5015,Чапурники,2449649000.0
1408.0,48.4239,44.386,Канальная,7323421258.0
1409.0,48.3634,44.3579,Лесопитомник,3745958289.0
1410.0,48.2867,44.2722,Тингута,2280512891.0
1411.0,48.2368,44.1885,Привольный,3745958743.0
1412.0,48.1383,44.11,Абганерово,6419354127.0
1414.0,48.0255,43.8636,Гнилоаксайская,3270562967.0
1416.0,47.9636,43.6513,Жутово,6371121147.0
1418.0,47.84,43.4955,Чилеково,913612794.0
1420.0,47.7285,43.3526,Гремячая,3745960561.0
1422.0,47.6301,43.14,Котельниково,6429297362.0
1423.0,50.973,42.3596,Алексиково,9701068169.0
1426.0,51.0899,42.3057,Косарка,857478994.0
1427.0,50.798,42.0063,Урюпино,2008663020.0
1432.0,50.8394,42.5412,Ярыженская,863849487.0
1434.0,50.6853,42.5716,Бударино,363371315.0
1435.0,50.6122,42.6065,782 км,3744497880.0
1436.0,50.5381,42.6712,Филоново,10675347361.0
1438.0,50.4859,42.8009,Солоново,3744494983.0
1439.0,50.4062,42.893,Панфилово,717472781.0
1440.0,50.3269,42.9924,Страхово,3744491343.0
1441.0,50.2349,43.0523,Кумылга,1358240156.0
1442.0,50.1809,43.0593,Троицкий,2359138038.0
1443.0,50.1285,43.1302,Рогожино,2018332326.0
1445.0,50.0721,43.2456,Себряково,6086915698.0
1447.0,49.9951,43.4647,Раковка,2249936207.0
1449.0,49.9016,43.5816,Зеленовская,2810450015.0
1451.0,49.7649,43.6555,Арчеда,1677934562.0
1452.0,49.7169,43.7076,Калинино,2193820789.0
1454.0,49.6271,43.8461,Липки,2193819527.0
1456.0,49.4827,43.8646,Лог,1378096221.0
1458.0,49.3149,44.0017,Иловля I,309468102.0
1459.0,49.2838,44.0079,Колоцкий,3008525879.0
1462.0,49.3113,44.0279,Иловля-2,2470180647.0
1463.0,49.1203,44.0644,Качалино,847758995.0
1467.0,48.9485,44.22,Котлубань,10621063378.0
1469.0,48.8541,44.3458,Конный,1378090912.0
1472.0,50.998247,55.617055,Ак-Булак,300891659.0
1475.0,50.9064112,55.9128554,Сагарчин,300891667.0
1478.0,50.845381,56.203032,Яйсан,4025962080.0
1481.0,50.749504,56.514624,Мартук,2623323531.0
1484.0,50.62127,56.820385,Қаратоғай,2179771672.0
1489.0,50.3385318050278,57.1313518313132,Жинишке,8977338184.0
1490.0,49.907772,57.333803,Алга,2401361920.0
1491.0,49.815861,57.339553,Тамды,2401190344.0
1492.0,49.656307,57.33229,Ақкемер,2401416930.0
1494.0,50.395836,58.230664,Никельтау,10688483593.0
1497.0,50.206513,58.073881,Просторная,2176761479.0
1498.0,50.1034134,58.0085331,Бакай,3844302688.0
1499.0,49.80355223,57.99055316,Тоқмансай,2460326253.0
1503.0,49.4723107,57.426468,Қандыағаш,8977338207.0
1507.0,49.253992,57.595506,Журын,2744722574.0
1516.0,48.822926,58.147074,Ембі,2713618905.0
1520.0,48.588324,58.464158,Мугоджары,1825044077.0
1521.0,48.517358,58.540359,Алабас,3787090456.0
1522.0,48.457265,58.5489507,Біршоғыр,2622410814.0
1524.0,48.343091,58.819951,Котртас,2712573061.0
1532.0,47.833327,59.623625,Шалкар,4032336057.0
1541.0,47.560583,60.536821,Тогыз,1913649747.0
1549.0,47.085378,61.153201,Сексеуіл,2404537552.0
1555.0,46.801152,61.6754,Арал теңізі,1802312886.0
1560.0,46.408276,61.8792264,Шөміш,2583463628.0
1562.0,46.194597,61.955368,Қамыстыбас,2587276313.0
1565.0,45.852756,62.157101,Казалинск,2389857352.0
1571.0,45.6513686,63.3162088,Пригородная,2620204202.0
1575.0,45.623222,63.914671,Хор-Хут,2714136918.0
1577.0,45.49002,64.088063,Джусалы,4022911772.0
1580.0,45.3144106,64.3481949,Кизил-Там,3787103099.0
1581.0,45.1865473,64.5210731,Каракеткен,4025962079.0
1583.0,45.077355,64.68267,Джалагаш,2581971224.0
1584.0,45.056285,64.988403,Терень-Узяк,2587843690.0
1586.0,44.9972738,65.2782248,Кара-Узяк,4025962071.0
1587.0,44.854881,65.495254,Кызылорда,4029732481.0
1588.0,44.810267,65.585295,Белкуль,2620995220.0
1592.0,44.63432,66.047722,Соло-Тюбе,3788109551.0
1595.0,44.456349,66.256095,Тартугай,3788112266.0
1597.0,44.312264,66.477845,Байгакум,2587836290.0
1599.0,44.172359,66.735639,Шиелі,2628533161.0
1602.0,43.391642,68.01474,Шорнак,4030794164.0
1603.0,44.029176,67.017454,Төменарық,2714084927.0
1606.0,43.900127,67.246231,Жаңақорған,4025962074.0
1609.0,43.64744184,67.52869243,Талап,2582433819.0
1610.0,43.58849656,67.64623035,Беш-Арык,2722871635.0
1616.0,49.187236,56.584543,Жақсымай,2784089165.0
1617.0,49.144802,56.496355,Шұбарқұдық,2784089112.0
1619.0,48.705877,55.883861,Қарауылкелді,2783374798.0
1620.0,48.535083,55.589181,Жарлы,254132928.0
1622.0,48.4401277,55.2315624,Ногайты,2783418098.0
1624.0,48.23372,54.882634,Сағыз,2783374799.0
1627.0,48.0411642,54.4921948,Мукур,2785100097.0
1630.0,47.786414,53.79392,Жамансор,4036867228.0
1631.0,47.642977,53.338065,Макат,4091065627.0
1637.0,47.511328,52.963554,Доссор,4022911770.0
1639.0,47.362893,52.609942,Искине,4025083262.0
1641.0,47.272026,52.308391,Карабатано,4025962077.0
1643.0,47.09678,51.932223,Ақ Жайық,5672566580.0
1644.0,47.129759,51.956996,Атырау,4021927564.0
1654.0,46.802885,50.066916,Исатай,3784673411.0
1660.0,46.661862,49.058142,Ганюшкино,2930848713.0
1663.0,46.6912,48.3627,Кигаш,2445881527.0
1666.0,46.947204,53.938628,Кульсары,4029732478.0
1671.0,46.209002,54.472531,Боранқұл,1915016815.0
1674.0,45.747322,54.837719,Коркол,3784994133.0
1676.0,45.465984,55.078028,№460 темір жол төсемі,4064729711.0
1677.0,45.321681,55.197939,Бейнеу,4064729697.0
1678.0,44.890786,55.982325,Оазис,2390683503.0
1679.0,44.833523,54.542768,Устюрт,3785023818.0
1680.0,44.599289,54.036985,рзд. №6-Г,3785026318.0
1681.0,44.3307785,53.5333347,Сай-Утес,4036867231.0
1685.0,44.1382033,52.1676991,Шетпе,2406784273.0
1687.0,43.696984,51.309315,Маңғыстау,4034464670.0
1688.0,43.5995627,51.2225562,Актау-Порт,7066248958.0
1689.0,43.223443,51.811437,Ералиево,2406654489.0
1690.0,43.45386,52.095213,Жетыбаи,2406743061.0
1691.0,43.321447,52.853881,Уэень,4034464673.0
1692.0,40.71079639,72.87910722,Карасу-Узбекский,299465979.0
1693.0,40.71079639,72.87910722,Карасу-Узбекский,299465979.0
1694.0,40.92087402,73.00194025,Джалал-Абад,1404219284.0
1695.0,41.16959704,72.17243308,Шамалды-Сай,2285894612.0
1696.0,38.278937,65.559193,Tallymerjen,1555523192.0
1697.0,37.364134,66.422115,Razyezd No. 161,1584542557.0
1698.0,42.0660619,59.9682958,Gubadag,3886246584.0
1699.0,41.1973417,61.400633,Gazojak,3145091074.0
1700.0,42.2652344,59.5793308,Tahýadaş,1584776336.0
1701.0,39.1693998,63.6010018,Farap,1588243848.0
1702.0,41.849842,59.9767505,Daşoguz,5658728026.0
1703.0,51.955595,66.402514,Есиль-1,9037950278.0
1704.0,51.890214,66.756014,Красивый-Казахский,3839500174.0
1705.0,51.90064053,66.92614306,Обгонный пункт №80,3839504286.0
1706.0,51.905555,67.324464,Жаксы,4025962072.0
1707.0,51.842556,67.653743,Казахская,4601982605.0
1708.0,51.830564,67.923615,Перекатная,3839502634.0
1709.0,51.77530874,68.20792783,Обгонный пункт №86,3839507625.0
1710.0,51.582465,66.383362,Приишимская,3839492840.0
1711.0,51.311882,66.374199,Кенская,4035828320.0
1712.0,51.100998,66.307391,Державинская,4035828316.0
1713.0,50.914921,66.459898,Баранкульский,3839494302.0
1714.0,50.721477,66.619169,Тасты-Талды,4035828322.0
1715.0,50.487999,66.770642,Фурманово,3839494525.0
1716.0,50.242136,66.906911,Аркалык,4034464664.0
1717.0,51.997447,66.250543,Сұрған,3821183247.0
1718.0,52.039413,66.056436,Ковыльная,1388939898.0
1719.0,52.086366,65.841662,Джаныспай (Жаныспай),4064729699.0
1720.0,52.133247,65.642292,Челгаши,4032336056.0
1722.0,52.234277,65.23447,Обгонный пункт №75,3821180613.0
1723.0,52.292277,65.015495,Койбагар,4026381500.0
1724.0,52.446792,64.607957,Кушмурун,4029732480.0
1727.0,52.410563,64.081847,Аманкарагай,4021927560.0
1729.0,52.468274,63.636944,Казанбасы,4034128392.0
1730.0,52.535694,63.196214,Апановка,4034128391.0
1731.0,52.632218,62.765413,Притобольская,4034670704.0
1733.0,52.692886,62.581982,Тобыл,1871045720.0
1737.0,52.311416,62.271989,Арыстансор,2495175854.0
1738.0,52.567218,62.578236,Майлин,2495054532.0
1739.0,52.529446,62.092389,Перелески,2625666027.0
1740.0,52.431759,61.729924,Денисовка,1664232392.0
1741.0,52.214377,61.285202,Жітіқара,1123688230.0
1742.0,52.992058,63.077108,Железорудная,4025962075.0
1744.0,53.227433,63.606083,Костанай,10647649592.0
1748.0,53.287637,64.188735,Шоккарагай,4040497234.0
1750.0,53.432088,63.213574,Озерная,4054670399.0
1751.0,53.537295,62.978549,Успеновка,4064729708.0
1753.0,53.639393,62.714404,Джаркуль,4022911769.0
1755.0,53.71750449,62.4222957,Пешковский Тупик,4064729704.0
1756.0,53.801908,62.199119,Тоғызақ,4031286687.0
1757.0,53.825068,62.0865277,Селекционная,4054265354.0
1761.0,53.991887,61.696002,Қайрақ,4025962076.0
1766.0,53.284917,65.575956,Сарыколь,4209174689.0
1767.0,53.265003,66.045299,Коскуль,2747371604.0
1768.0,53.204138,66.767447,Новоишимская,10647604208.0
1769.0,54.433333,66.076111,Пресногорьковская,4040497232.0
1771.0,53.615717,66.563803,Аксуат,3813119660.0
1772.0,53.755587,66.520011,Сулинский,2747151755.0
1773.0,54.027123,66.359815,Кайранкуль,2747151745.0
1774.0,54.234395,66.227991,Бауманская,2747151744.0
1775.0,54.436487,66.074418,Пресногорьковская,4040497232.0
1778.0,53.229151,67.520093,Янко,3812749154.0
1779.0,53.308304,68.130164,Володарское,1543866992.0
1780.0,53.321247,68.483944,Уголки,3812747310.0
1781.0,53.311524,68.853702,Карагай,3812745336.0
1782.0,53.3510342,69.3805233,Васильковка,7071835518.0
1783.0,53.288874,69.422868,Кокчетав-1,4026381503.0
1784.0,53.359236,69.490407,Кокшетау 2,3805589958.0
1785.0,53.380578,69.441389,Чаглинка,3234576876.0
1787.0,54.044953,61.609706,Золотая Сопка,9053932908.0
1789.0,53.562744,69.528768,Азат,3805574077.0
1790.0,53.711957,69.613848,Приречная,3805575704.0
1791.0,53.841166,69.744135,Тайынша,3805575705.0
1794.0,54.192143,69.636491,Киялы,4026381499.0
1797.0,54.517121,69.43043,Смирново,4030794162.0
1801.0,53.450515,70.138574,Аймақ,3805590835.0
1802.0,53.495992,70.373916,Чкалово,2574886222.0
1803.0,53.555423,70.724682,Золоторунная,3805594450.0
1804.0,53.589298,71.120583,Ащи-Голь,2574886287.0
1805.0,53.611669,71.47134,Даут,2577475731.0
1806.0,53.647919,72.363255,Кзыл-Ту,4034464667.0
1807.0,54.856107,69.170286,Петропавловск,1448632804.0
1809.0,51.2363878629271,71.3600027388846,№39-темір жол айрығы,3805439410.0
1810.0,51.143336,71.562123,Сороковая,3803357022.0
1812.0,50.968789,71.957923,Бабатай,4022167690.0
1814.0,50.856103,72.146809,Вишневка,3191975962.0
1815.0,50.662854,72.394392,Анар,4021927561.0
1816.0,51.307159,71.075854,Жайнак,4035828317.0
1818.0,51.3772446,70.8808152,Қосшоқы,3839509015.0
1819.0,51.414971,70.707297,Тастак,4035828321.0
1823.0,51.631848,69.834886,Джалтыр,4022911771.0
1824.0,51.739714,69.40337,Қалқұтан,3839509001.0
1825.0,51.789853,69.168115,Ирченко,3839518929.0
1826.0,51.797089,68.959826,Адыр,4035828313.0
1827.0,51.805429,68.34745,Атбасар-1,4020137344.0
1830.0,51.447761,71.192124,Төңкеріс,2629466566.0
1831.0,51.702138,70.99775,Шортанды,3207666940.0
1833.0,52.014537,70.939106,Ақкөл,3191477785.0
1835.0,52.274188,70.59421,Ельтай,4025083259.0
1837.0,52.635689,70.410638,Макинка,4209174690.0
1839.0,52.788803,70.292419,Жасыл,4041217725.0
1840.0,52.921036,70.18183,Курорт Бурабай,5810748819.0
1841.0,53.089234,69.859075,Джемантуз,3805457185.0
1843.0,51.260789,72.122546,Сарыоба,4030794160.0
1845.0,51.40619,72.646162,Еркеншилик,3208773970.0
1847.0,51.624836,73.101442,Ерейментау,4025083260.0
1849.0,51.754598,72.728761,Тургай,4034670705.0
1850.0,52.1150489,72.3503238,Селеты,289873409.0
1851.0,52.436844,71.975778,Алтынтау,1857787335.0
1852.0,52.782759,71.526908,Енбекшильдер,7066109971.0
1853.0,53.110301,71.141776,Айсары,1985886766.0
1854.0,51.582722,73.411899,Коржункуль,2629102094.0
1855.0,51.624481,73.7285254,Өлеңті,4032336055.0
1856.0,51.685957,74.294413,Бозшакөл,9025405620.0
1857.0,51.705413,74.662494,Шідерті,2629463056.0
1858.0,51.7407647,75.1405101,Өту нүктесі 116 км,2427081895.0
1859.0,51.751314,75.317138,Экибастуз-1,9026521244.0
1860.0,51.77272632,75.48997879,Атыгай,2427081894.0
1861.0,51.71259175,75.28408505,Экибастуз-2,9026521243.0
1864.0,51.806307,75.659904,Майқайың,9026454814.0
1865.0,51.700708,75.648783,Токубай,9076670320.0
1867.0,51.873576,75.847042,Карасор,9026772682.0
1869.0,52.09975,76.428464,Тасқұдық,2622284266.0
1870.0,52.1812832,76.6246215,Спутник,2622271687.0
1871.0,52.115366,76.874786,Аксу 1,3803108153.0
1872.0,52.024684,76.91449,Аксу-2,289895857.0
1873.0,52.251883,76.78179,Жолкудук,4030794152.0
1874.0,52.300633,76.972549,Павлодар,4030794157.0
1875.0,52.201351,77.061114,Павлодар-Южный,7067942646.0
1879.0,52.3469853,77.2617689,Красноармейка-Казахская,534085678.0
1881.0,52.424922,77.761684,Маралды,4030109525.0
1884.0,52.486157,78.162788,Шарбакты,3803133452.0
1885.0,52.5247828559505,78.5399013960763,Кургамыс,4029732479.0
1886.0,49.969171,73.224698,Караганда-Сорт.,1843860388.0
1890.0,50.0412198,73.2161846,Көкпекті,2447911148.0
1893.0,50.1477751,73.173505,Нура,3206120113.0
1894.0,50.204844,73.088189,Мырза,3804589479.0
1896.0,50.395316,72.993215,Шокай,3192003137.0
1897.0,50.453063,72.693716,Актасты,3192009369.0
1898.0,50.560516,72.553557,Осакаровка,3192009422.0
1899.0,49.896974,73.184623,Жана Караганды,2780881775.0
1902.0,49.792819,73.095127,Караганда-Пассажирская,4025962078.0
1904.0,50.066195,73.118792,Жаңаауыл,2780859205.0
1906.0,50.0701623,73.0480132,Аққұдық,2780859203.0
1909.0,50.078844,72.927781,Темиртау,1883615747.0
1910.0,49.9550859,72.9794081,Тегисжол,7072015660.0
1911.0,49.8353599,72.8313705,Сокыр,5893261738.0
1913.0,49.915728,74.123934,Ащысу,7070335526.0
1914.0,49.7570804,74.8712498,Саумалколь,7070349741.0
1915.0,49.538947,75.876914,Буркитты,2614550358.0
1916.0,49.362961,75.755487,Карагайлы,2613269774.0
1917.0,46.9755922,74.1318227,Сарыкум,2417386430.0
1918.0,49.761601,73.058132,Караганозек,3804578683.0
